0,51.509,-0.16101,-0.016001,0.047177,-1.5429
213.5,51.509,-0.16096,-1.2296,-0.0074276,180.72
214,51.509,-0.16096,-1.2698,0.0035928,179.75
214.5,51.509,-0.16096,-1.2405,0.012648,179.85
215,51.509,-0.16096,-1.2282,0.0041832,180.55
215.5,51.509,-0.16096,-1.2357,-0.0083224,179.59
216,51.509,-0.16096,-1.247,-0.018724,179.99
216.5,51.509,-0.16096,-1.2615,-0.012035,180.48
217,51.509,-0.16096,-1.236,-0.024506,179.41
217.5,51.509,-0.16096,-1.2607,-0.0044398,178.07
218,51.509,-0.16096,-1.2362,0.014382,177.87
218.5,51.509,-0.16096,-1.2521,-0.021232,179.16
219,51.509,-0.16096,-1.2554,0.015093,178.87
219.5,51.509,-0.16096,-1.2679,0.008358,179.97
220,51.509,-0.16096,-1.2331,-0.017187,180.52
220.5,51.509,-0.16096,-1.2757,0.013393,180.8
221,51.509,-0.16096,-1.229,-0.010061,180.83
221.5,51.509,-0.16096,-1.2395,-0.0098185,181.39
222,51.509,-0.16096,-1.2591,0.022867,179.44
222.5,51.509,-0.16096,-1.2418,-0.0018844,179.76
223,51.509,-0.16096,-1.2437,-0.012086,179.72
223.5,51.509,-0.16096,-1.2406,-0.016799,179.5
224,51.509,-0.16096,-1.2603,-0.013525,179.76
224.5,51.509,-0.16096,-1.2457,-0.0055594,179.91
225,51.509,-0.16096,-1.2656,0.0059944,178.91
225.5,51.509,-0.16096,-1.2397,-0.0026625,180.3
226,51.509,-0.16096,-1.2672,-0.0065137,180.14
226.5,51.509,-0.16096,-1.2474,-0.0039171,181.05
227,51.509,-0.16096,-1.2648,-0.0099127,181.36
227.5,51.509,-0.16096,-1.0094,0.018829,181.56
228,51.509,-0.16096,-0.76667,0.0069694,181.49
228.5,51.509,-0.16096,-0.50959,0.0021992,181.66
229,51.509,-0.16096,-0.25668,-0.017888,181.54
229.5,51.509,-0.16096,-0.2173,0.088333,165.46
230,51.509,-0.16096,-0.22432,0.13748,150.24
230.5,51.509,-0.16096,-0.20447,0.18027,135.16
231,51.509,-0.16096,-0.10976,0.23225,120.32
231.5,51.509,-0.16096,-0.067072,0.247,106.12
232,51.509,-0.16095,0.0034455,0.24547,90.407
232.5,51.509,-0.16095,0.058532,0.26618,75.452
233,51.509,-0.16095,0.13047,0.21768,59.741
233.5,51.509,-0.16095,0.1634,0.18089,44.708
234,51.509,-0.16095,0.21189,0.12314,30.509
234.5,51.509,-0.16095,0.23198,0.070376,15.717
235,51.509,-0.16095,0.23441,-0.021367,-0.25201
235.5,51.509,-0.16095,0.48721,-0.011964,0.43555
236,51.509,-0.16095,0.76488,0.0039033,1.5677
236.5,51.509,-0.16095,1.0127,-0.012231,1.7257
237,51.509,-0.16095,1.2652,0.012853,1.3395
237.5,51.509,-0.16095,1.2565,0.0084319,-0.12171
238,51.509,-0.16095,1.2442,0.025007,-0.27868
238.5,51.509,-0.16095,1.247,0.012247,-0.66459
239,51.509,-0.16095,1.2353,-0.039342,-0.2876
239.5,51.509,-0.16095,1.2461,-0.024596,-1.0859
240,51.509,-0.16095,1.2388,-0.025774,-2.0026
240.5,51.509,-0.16095,1.2505,-0.0067845,-2.3679
241,51.509,-0.16095,1.2381,0.0014699,-1.2412
241.5,51.509,-0.16095,1.2553,0.0024618,0.11007
242,51.509,-0.16095,1.2214,0.003009,0.65436
242.5,51.509,-0.16095,1.2464,0.03299,0.26463
243,51.509,-0.16095,1.2532,0.012097,0.064593
243.5,51.509,-0.16095,1.2597,-0.025646,0.065142
244,51.509,-0.16095,1.2399,0.0062205,0.053411
244.5,51.509,-0.16095,1.2455,0.0033078,-0.24269
245,51.509,-0.16095,1.2399,-0.0075838,-0.28498
245.5,51.509,-0.16095,1.2583,-0.032631,0.55434
246,51.509,-0.16095,1.2163,0.019582,-0.32046
246.5,51.509,-0.16095,1.2331,-0.0055219,-0.59548
247,51.509,-0.16095,1.2475,0.0020695,-0.46785
247.5,51.509,-0.16095,1.2307,0.0062387,-1.2627
248,51.509,-0.16095,1.2402,-0.0095724,-0.9106
248.5,51.509,-0.16095,1.2169,-0.0077429,-1.5946
249,51.509,-0.16095,1.2497,-0.0148,-2.2396
249.5,51.509,-0.16095,1.2371,-0.026452,-1.982
250,51.509,-0.16095,1.2437,-0.027129,-1.8715
250.5,51.509,-0.16095,1.2271,-0.030083,-1.853
251,51.509,-0.16095,1.2446,-0.035922,-1.4461
251.5,51.509,-0.16095,1.2505,-0.028623,-1.0381
252,51.509,-0.16095,1.2526,-0.022024,-1.6797
252.5,51.509,-0.16095,1.2493,-0.0081018,-1.8417
253,51.509,-0.16095,1.2297,-0.012608,-1.2006
253.5,51.509,-0.16095,1.2367,0.0095864,-0.69094
254,51.509,-0.16095,1.2754,-0.025208,-1.0006
254.5,51.509,-0.16095,1.252,-0.023245,0.12393
255,51.509,-0.16095,1.246,-0.0024851,1.7216
255.5,51.509,-0.16095,1.2493,-0.012069,2.3624
256,51.509,-0.16095,1.2642,-0.0019587,1.8831
256.5,51.509,-0.16095,1.2422,0.022884,0.71224
257,51.509,-0.16095,1.2577,-0.0019652,-0.1785
257.5,51.509,-0.16095,1.2449,0.0161,0.81707
258,51.509,-0.16095,1.2359,-0.021137,1.181
258.5,51.51,-0.16095,1.2672,-0.0095654,0.0050592
259,51.51,-0.16095,1.2326,0.019778,0.75705
259.5,51.51,-0.16095,1.2447,0.013217,2.3384
260,51.51,-0.16095,1.2644,0.02147,1.3933
260.5,51.51,-0.16095,1.2414,0.03529,2.2628
261,51.51,-0.16095,1.2511,0.058794,2.1515
261.5,51.51,-0.16095,1.2738,0.048598,3.3143
262,51.51,-0.16095,1.2629,0.074358,3.3007
262.5,51.51,-0.16095,1.2778,0.054604,1.6039
263,51.51,-0.16095,1.2657,0.062268,1.7002
263.5,51.51,-0.16095,1.2515,0.035433,0.032287
264,51.51,-0.16095,1.2287,0.022727,0.24252
264.5,51.51,-0.16095,1.2488,0.02307,-0.082034
265,51.51,-0.16095,1.2325,0.0026322,-0.30514
265.5,51.51,-0.16095,1.2351,0.00099468,0.87569
266,51.51,-0.16095,1.2417,0.029037,0.56804
266.5,51.51,-0.16095,1.0301,0.00527,1.2243
267,51.51,-0.16095,0.76819,-0.015938,0.0096928
267.5,51.51,-0.16095,0.51209,0.028268,1.4004
268,51.51,-0.16095,0.24881,-0.0035932,2.694
268.5,51.51,-0.16095,0.24353,0.024674,16.666
269,51.51,-0.16094,0.19169,0.12643,30.662
269.5,51.51,-0.16094,0.20181,0.18353,45.221
270,51.51,-0.16094,0.11857,0.24354,60.329
270.5,51.51,-0.16094,0.070995,0.23247,74.286
271,51.51,-0.16094,-0.0039255,0.26402,88.468
271.5,51.51,-0.16094,-0.055854,0.24736,104.15
272,51.51,-0.16093,-0.14909,0.26431,119.02
272.5,51.51,-0.16093,-0.17581,0.1965,133.64
273,51.51,-0.16093,-0.24172,0.14089,149.58
273.5,51.51,-0.16093,-0.21111,0.035246,164.74
274,51.51,-0.16093,-0.24375,0.0069508,180.1
274.5,51.51,-0.16093,-0.50439,0.0019834,180.55
275,51.51,-0.16093,-0.73323,0.0095188,180.1
275.5,51.51,-0.16093,-1.0108,-0.0098743,180.04
276,51.51,-0.16093,-1.2473,-0.0024748,181.03
276.5,51.51,-0.16093,-1.3027,-0.0068431,180.38
277,51.51,-0.16093,-1.2733,0.028871,179.31
277.5,51.51,-0.16093,-1.2736,0.019263,179.36
278,51.51,-0.16093,-1.2471,0.018409,179.83
278.5,51.51,-0.16093,-1.2452,0.011947,180.04
279,51.51,-0.16093,-1.2593,-0.00181,178.84
279.5,51.51,-0.16093,-1.2716,0.010002,178.01
280,51.51,-0.16093,-1.2701,-0.0019783,178.74
280.5,51.51,-0.16093,-1.2535,0.00076018,179.89
281,51.51,-0.16093,-1.2407,0.010556,179.89
281.5,51.51,-0.16093,-1.2428,0.009696,180.87
282,51.51,-0.16093,-1.2296,-0.016572,182.32
282.5,51.51,-0.16093,-1.2471,0.0035455,182.29
283,51.51,-0.16093,-1.2451,-0.0073645,181.79
283.5,51.509,-0.16093,-1.2497,0.0067185,180.89
284,51.509,-0.16093,-1.2448,0.015598,179.56
284.5,51.509,-0.16093,-1.2538,0.026706,177.9
285,51.509,-0.16093,-1.2434,0.053021,177.34
285.5,51.509,-0.16093,-1.2404,0.059883,176.54
286,51.509,-0.16093,-1.2411,0.066993,176.57
286.5,51.509,-0.16093,-1.2393,0.032018,177.59
287,51.509,-0.16093,-1.2625,0.055424,177.1
287.5,51.509,-0.16093,-1.2543,0.035555,177.48
288,51.509,-0.16093,-1.2761,0.04329,178.41
288.5,51.509,-0.16093,-1.2625,0.018113,177.15
289,51.509,-0.16093,-1.247,0.035584,176.79
289.5,51.509,-0.16093,-1.2613,0.019485,176
290,51.509,-0.16093,-1.2598,-0.0084784,178.05
290.5,51.509,-0.16093,-1.2724,0.0042272,178.58
291,51.509,-0.16093,-1.2834,0.012492,179.03
291.5,51.509,-0.16093,-1.252,4.1765e-06,180.05
292,51.509,-0.16093,-1.2695,-0.014475,179.83
292.5,51.509,-0.16093,-1.2794,-0.0094675,179.78
293,51.509,-0.16093,-1.2576,-0.0066401,179.54
293.5,51.509,-0.16093,-1.2422,-0.027404,179.83
294,51.509,-0.16093,-1.24,-0.042408,180.3
294.5,51.509,-0.16093,-1.2492,-0.023531,180.88
295,51.509,-0.16093,-1.2399,-0.035102,181.58
295.5,51.509,-0.16093,-1.2381,-0.046745,183.01
296,51.509,-0.16093,-1.2429,-0.04305,182.31
296.5,51.509,-0.16093,-1.223,-0.011132,183.06
297,51.509,-0.16093,-1.258,0.033335,181.43
297.5,51.509,-0.16093,-1.2152,-0.0075782,181.88
298,51.509,-0.16093,-1.2639,-0.014279,181.83
298.5,51.509,-0.16093,-1.264,-0.025084,181.72
299,51.509,-0.16093,-1.2363,-0.01621,180.52
299.5,51.509,-0.16093,-1.2378,-0.052077,180.18
300,51.509,-0.16093,-1.2386,-0.054369,180.39
300.5,51.509,-0.16093,-1.2724,-0.01047,181.04
301,51.509,-0.16093,-1.2583,-0.0039817,181.43
301.5,51.509,-0.16093,-1.2241,-0.028522,182.01
302,51.509,-0.16093,-1.2455,-0.017785,181.12
302.5,51.509,-0.16093,-1.2326,0.0042646,181.25
303,51.509,-0.16093,-1.2268,0.010302,181.29
303.5,51.509,-0.16093,-1.2469,-0.014801,180.95
304,51.509,-0.16093,-1.2247,-0.011104,181.06
304.5,51.509,-0.16093,-1.2688,0.0013066,180.16
305,51.509,-0.16093,-1.2507,0.016191,180.31
305.5,51.509,-0.16093,-0.98792,0.0041108,180.64
306,51.509,-0.16093,-0.74952,0.019862,180.66
306.5,51.509,-0.16093,-0.49955,-0.029296,180.72
307,51.509,-0.16093,-0.24583,-0.012505,180.82
307.5,51.509,-0.16093,-0.23898,0.069494,165.39
308,51.509,-0.16093,-0.21099,0.11476,150.06
308.5,51.509,-0.16093,-0.16111,0.18086,135.37
309,51.509,-0.16093,-0.11802,0.22959,120.61
309.5,51.509,-0.16092,-0.07549,0.24904,104.98
310,51.509,-0.16092,0.0047652,0.21891,89.096
310.5,51.509,-0.16092,0.077201,0.24508,74.763
311,51.509,-0.16092,0.11028,0.23733,61.241
311.5,51.509,-0.16092,0.15558,0.18337,46.102
312,51.509,-0.16092,0.22719,0.13159,30.81
312.5,51.509,-0.16092,0.21889,0.09102,15.148
313,51.509,-0.16092,0.22264,0.01759,0.4279
313.5,51.509,-0.16092,0.47495,0.0017027,-1.046
314,51.509,-0.16092,0.746,0.014758,-2.1709
314.5,51.509,-0.16092,0.98173,0.0056163,-0.32348
315,51.509,-0.16092,1.241,0.0032028,-0.30084
315.5,51.509,-0.16092,1.2384,0.001316,0.5292
316,51.509,-0.16091,1.2394,0.03463,1.4175
316.5,51.509,-0.16091,1.2585,-0.003795,0.46642
317,51.509,-0.16091,1.2618,0.0076761,0.67033
317.5,51.509,-0.16091,1.2599,0.02981,1.6109
318,51.509,-0.16091,1.2615,0.020113,3.4495
318.5,51.509,-0.16091,1.2527,0.0060352,2.487
319,51.509,-0.16091,1.2517,-0.00512,1.6739
319.5,51.509,-0.16091,1.2465,-0.0047093,1.4805
320,51.509,-0.16091,1.2582,0.0013982,0.80007
320.5,51.509,-0.16091,1.2541,-0.0012459,0.58694
321,51.509,-0.16091,1.2606,-0.017479,-0.76023
321.5,51.509,-0.16091,1.2313,-0.0051818,0.15204
322,51.509,-0.16091,1.2291,0.0030173,0.76838
322.5,51.509,-0.16091,1.2376,-0.021367,-0.087343
323,51.509,-0.16092,1.2528,-0.032411,-0.54376
323.5,51.509,-0.16092,1.2539,-0.024028,-0.47068
324,51.509,-0.16092,1.2341,-0.00070726,-1.1927
324.5,51.509,-0.16092,1.2463,-0.022029,-1.6036
325,51.509,-0.16092,1.2809,-0.046685,-1.518
325.5,51.509,-0.16092,1.2578,-0.029046,-0.20937
326,51.509,-0.16092,1.2531,0.02678,0.86641
326.5,51.509,-0.16092,1.2646,-0.017253,0.78147
327,51.509,-0.16092,1.2688,-0.01503,0.16657
327.5,51.509,-0.16092,1.2597,-0.014036,0.32753
328,51.509,-0.16092,1.2362,-0.0096074,0.24555
328.5,51.509,-0.16092,1.239,-0.0090321,0.23324
329,51.509,-0.16092,1.228,-0.017787,0.51418
329.5,51.509,-0.16092,1.2549,-0.02017,1.0289
330,51.509,-0.16092,1.258,0.011348,1.0606
330.5,51.509,-0.16092,1.2454,0.023074,1.0012
331,51.509,-0.16092,1.2323,0.02701,0.69472
331.5,51.509,-0.16092,1.2626,0.030533,0.68782
332,51.509,-0.16092,1.2384,0.0013889,0.14171
332.5,51.509,-0.16092,1.2396,0.011968,0.069353
333,51.509,-0.16092,1.278,-0.025206,-0.31409
333.5,51.509,-0.16092,1.2389,0.0045134,-0.019564
334,51.509,-0.16092,1.2432,0.00088197,-0.72003
334.5,51.509,-0.16092,1.2516,-0.019072,-0.98016
335,51.509,-0.16092,1.2386,0.0018918,-1.0831
335.5,51.509,-0.16092,1.248,0.0096884,-0.60152
336,51.509,-0.16092,1.2405,0.0025007,-0.69643
336.5,51.51,-0.16092,1.2401,0.024512,-0.64691
337,51.51,-0.16092,1.2586,-0.00067204,-0.69425
337.5,51.51,-0.16092,1.2648,-0.018995,-0.92102
338,51.51,-0.16092,1.2348,0.015046,-1.3967
338.5,51.51,-0.16092,1.256,-0.012989,-1.6666
339,51.51,-0.16092,1.2299,0.015449,0.21822
339.5,51.51,-0.16092,1.2425,-0.00629,0.46798
340,51.51,-0.16092,1.2448,-0.017896,-0.80267
340.5,51.51,-0.16092,1.2544,0.0027833,-0.51603
341,51.51,-0.16092,1.2418,0.025298,-0.19719
341.5,51.51,-0.16092,1.2657,0.0013567,-1.4676
342,51.51,-0.16092,1.273,-0.014127,-1.9519
342.5,51.51,-0.16092,1.2556,-0.0084026,-1.049
343,51.51,-0.16092,1.2428,-0.0017131,-1.5602
343.5,51.51,-0.16092,1.2317,0.011016,-0.90028
344,51.51,-0.16092,1.2287,-0.049456,-2.1584
344.5,51.51,-0.16092,0.98155,-0.015611,-1.7074
345,51.51,-0.16092,0.7384,0.014477,-2.2317
345.5,51.51,-0.16092,0.48917,0.01145,-1.7234
346,51.51,-0.16092,0.23831,0.0099096,-2.1061
346.5,51.51,-0.16092,0.19928,0.072274,14.077
347,51.51,-0.16092,0.17371,0.12838,29.893
347.5,51.51,-0.16091,0.16628,0.14481,43.407
348,51.51,-0.16091,0.10463,0.21046,57.478
348.5,51.51,-0.16091,0.065003,0.19854,73.737
349,51.51,-0.16091,-0.014299,0.25388,89.963
349.5,51.51,-0.16091,-0.04879,0.22379,105.03
350,51.51,-0.16091,-0.10788,0.19225,119.43
350.5,51.51,-0.16091,-0.16634,0.16296,133.89
351,51.51,-0.1609,-0.21075,0.11201,150.17
351.5,51.51,-0.1609,-0.24746,0.057171,164.97
352,51.51,-0.1609,-0.23696,-0.012965,180.42
352.5,51.51,-0.1609,-0.50548,-0.012939,181.49
353,51.51,-0.1609,-0.75963,-0.030563,181.46
353.5,51.51,-0.1609,-1.0383,-0.021815,181.47
354,51.51,-0.1609,-1.2383,-0.042565,182.55
354.5,51.51,-0.1609,-1.2717,0.012452,181.49
355,51.51,-0.1609,-1.2363,-0.0079863,181
355.5,51.51,-0.1609,-1.2639,0.0002206,181.59
356,51.51,-0.1609,-1.244,-0.0049785,181.66
356.5,51.51,-0.1609,-1.2283,-0.015188,180.6
357,51.51,-0.1609,-1.2824,-0.0039109,179.88
357.5,51.51,-0.1609,-1.2625,0.021288,180.55
358,51.51,-0.1609,-1.2757,0.035826,179.99
358.5,51.51,-0.1609,-1.2628,0.038504,179.99
359,51.51,-0.1609,-1.2648,0.015218,180.7
359.5,51.51,-0.1609,-1.2748,0.017354,181.63
360,51.51,-0.1609,-1.2639,-0.0011186,181.51
360.5,51.51,-0.1609,-1.2624,-0.0027249,182.61
361,51.51,-0.1609,-1.2509,-0.016002,181.92
361.5,51.509,-0.1609,-1.2582,-0.010376,181.7
362,51.509,-0.1609,-1.2589,-0.0011709,181.68
362.5,51.509,-0.1609,-1.2485,-0.0018119,181.26
363,51.509,-0.1609,-1.267,0.012156,180.43
363.5,51.509,-0.1609,-1.2301,0.0036349,181.15
364,51.509,-0.1609,-1.2518,-0.0050245,180.73
364.5,51.509,-0.1609,-1.2358,0.0090134,180.49
365,51.509,-0.1609,-1.2703,0.017256,180.3
365.5,51.509,-0.1609,-1.2572,0.0021795,180.67
366,51.509,-0.1609,-1.2882,0.0012597,180.62
366.5,51.509,-0.1609,-1.2547,0.016985,178.79
367,51.509,-0.1609,-1.2378,0.0097811,178.3
367.5,51.509,-0.1609,-1.2523,0.044598,178.64
368,51.509,-0.1609,-1.2568,0.013375,178.17
368.5,51.509,-0.1609,-1.24,0.00506,177.6
369,51.509,-0.1609,-1.2525,-0.025272,178.51
369.5,51.509,-0.1609,-1.2556,0.0206,179.75
370,51.509,-0.1609,-1.2409,0.0066731,180.66
370.5,51.509,-0.1609,-1.2247,0.0028712,181.87
371,51.509,-0.1609,-1.2343,0.0016817,182.34
371.5,51.509,-0.1609,-1.2321,-0.019967,182.65
372,51.509,-0.1609,-1.2464,0.0038419,182.41
372.5,51.509,-0.1609,-1.2284,-0.014857,181.29
373,51.509,-0.1609,-1.2459,0.014334,180.64
373.5,51.509,-0.1609,-1.2465,0.034701,179.7
374,51.509,-0.1609,-1.235,0.026964,179.67
374.5,51.509,-0.1609,-1.2558,0.028955,179.24
375,51.509,-0.1609,-1.2626,0.029764,178.91
375.5,51.509,-0.1609,-1.2428,0.016064,178.31
376,51.509,-0.1609,-1.2758,0.026931,178.56
376.5,51.509,-0.1609,-1.2722,0.027585,180.67
377,51.509,-0.1609,-1.2274,-0.010758,180.51
377.5,51.509,-0.1609,-1.256,0.010806,180.52
378,51.509,-0.1609,-1.2312,0.0084996,181.03
378.5,51.509,-0.1609,-1.2771,0.023602,180.76
379,51.509,-0.1609,-1.2418,0.011998,180.77
379.5,51.509,-0.1609,-1.2611,-0.035267,181.1
380,51.509,-0.1609,-1.2544,-0.028974,181.36
380.5,51.509,-0.1609,-1.2637,-0.032377,182.81
381,51.509,-0.1609,-1.2501,-0.039069,182.84
381.5,51.509,-0.1609,-1.2356,-0.0012085,180.73
382,51.509,-0.1609,-1.2504,-0.032692,180.3
382.5,51.509,-0.1609,-1.2672,-0.0047431,180.12
383,51.509,-0.1609,-1.2407,-0.039318,179.48
383.5,51.509,-0.1609,-1.0139,0.0076715,178.27
384,51.509,-0.1609,-0.75828,0.010301,178.23
384.5,51.509,-0.1609,-0.4996,-0.0054097,178.32
385,51.509,-0.1609,-0.26151,-0.013976,178.35
385.5,51.509,-0.1609,-0.23979,0.059003,161.3
386,51.509,-0.1609,-0.22819,0.13807,145.36
386.5,51.509,-0.1609,-0.17436,0.15458,132.59
387,51.509,-0.1609,-0.10932,0.22092,118.5
387.5,51.509,-0.1609,-0.059245,0.25145,104.36
388,51.509,-0.1609,-0.0052101,0.27897,89.181
388.5,51.509,-0.16089,0.057971,0.2466,74.74
389,51.509,-0.16089,0.10644,0.23269,60.151
389.5,51.509,-0.16089,0.18254,0.1523,45.657
390,51.509,-0.16089,0.19454,0.13042,30.821
390.5,51.509,-0.16089,0.25084,0.078496,16.472
391,51.509,-0.16089,0.26196,-0.020717,-0.40051
391.5,51.509,-0.16089,0.47668,0.0075346,-1.0201
392,51.509,-0.16089,0.7645,0.022141,-1.8087
392.5,51.509,-0.16089,0.99991,-0.00053005,-1.8171
393,51.509,-0.16089,1.2533,-0.021684,-1.0841
393.5,51.509,-0.16089,1.2691,-0.0063132,-1.4093
394,51.509,-0.16089,1.264,-0.033452,-1.3857
394.5,51.509,-0.16089,1.2473,-0.058929,-1.1258
395,51.509,-0.16089,1.2365,-0.012452,-1.1141
395.5,51.509,-0.16089,1.2433,0.010435,-2.1365
396,51.509,-0.16089,1.2418,-0.029123,-3.5903
396.5,51.509,-0.16089,1.2319,-0.011703,-3.1613
397,51.509,-0.16089,1.2532,-0.036524,-3.0795
397.5,51.509,-0.16089,1.2296,-0.026654,-1.6866
398,51.509,-0.16089,1.2461,-0.017579,-1.3429
398.5,51.509,-0.16089,1.2597,-0.010804,-1.0113
399,51.509,-0.16089,1.2799,-0.036299,-1.7891
399.5,51.509,-0.16089,1.2472,-0.0029841,-0.90941
400,51.509,-0.16089,1.2322,0.031082,-0.52155
400.5,51.509,-0.16089,1.26,-0.0089325,-0.53762
401,51.509,-0.16089,1.2245,0.02303,0.50304
401.5,51.509,-0.16089,1.2563,-0.00046108,-0.85627
402,51.509,-0.16089,1.2485,-0.022385,-0.083528
402.5,51.509,-0.16089,1.2512,-0.037993,-0.53131
403,51.509,-0.16089,1.2471,-0.049746,-1.1123
403.5,51.509,-0.16089,1.2613,-0.054588,-0.074617
404,51.509,-0.16089,1.2438,-0.051772,-1.2155
404.5,51.509,-0.16089,1.2576,-0.035079,-1.199
405,51.509,-0.16089,1.2034,0.002223,-0.30898
405.5,51.509,-0.16089,1.2439,-0.019435,0.16651
406,51.509,-0.16089,1.2358,0.01085,1.5586
406.5,51.509,-0.16089,1.2463,0.0017158,0.97668
407,51.509,-0.16089,1.2322,-0.0062654,-0.46119
407.5,51.509,-0.16089,1.2409,-0.0076464,0.0018036
408,51.509,-0.16089,1.2785,0.0022334,-0.43737
408.5,51.509,-0.16089,1.2316,0.022406,-0.071159
409,51.509,-0.16089,1.235,0.0096667,-0.30408
409.5,51.509,-0.16089,1.2575,0.021323,-1.3986
410,51.509,-0.16089,1.257,0.0049418,-1.2698
410.5,51.509,-0.16089,1.2359,0.025883,-0.34779
411,51.509,-0.16089,1.2474,0.025071,1.7434
411.5,51.509,-0.16089,1.2314,0.02782,0.2905
412,51.509,-0.16089,1.2385,0.0069812,-0.96105
412.5,51.509,-0.16089,1.2483,0.025414,-0.94361
413,51.509,-0.16089,1.2251,0.033486,0.098785
413.5,51.509,-0.16089,1.2521,0.0039415,-0.069716
414,51.509,-0.16089,1.2406,0.0080659,-0.17157
414.5,51.509,-0.16089,1.229,-0.0146,-0.57316
415,51.51,-0.16089,1.2366,-0.014059,0.54454
415.5,51.51,-0.16089,1.236,-0.012815,0.77147
416,51.51,-0.16089,1.2688,-0.032767,0.49919
416.5,51.51,-0.16089,1.2147,0.017023,-0.17127
417,51.51,-0.16089,1.2324,-0.026024,-0.11204
417.5,51.51,-0.16089,1.238,-0.048923,-1.1204
418,51.51,-0.16089,1.2519,-0.023282,-2.5421
418.5,51.51,-0.16089,1.2352,-0.017471,-1.0515
419,51.51,-0.16089,1.2427,0.0031272,-2.0262
419.5,51.51,-0.16089,1.2358,0.006939,-1.7905
420,51.51,-0.16089,1.2371,-0.014393,-0.51163
420.5,51.51,-0.16089,1.2309,0.01403,-0.18283
421,51.51,-0.16089,1.2546,0.019763,-0.23582
421.5,51.51,-0.16089,1.2314,0.019968,-1.8376
422,51.51,-0.16089,1.2547,-0.0062062,-1.9251
422.5,51.51,-0.16089,0.98603,0.0081945,-1.5274
423,51.51,-0.16089,0.72858,-0.008206,-1.5773
423.5,51.51,-0.16089,0.49073,-0.0053637,-0.67113
424,51.51,-0.16089,0.28167,0.010635,-1.9926
424.5,51.51,-0.16089,0.12626,-0.002704,-2.3116
425,51.51,-0.16089,-0.0043357,-0.0074011,-0.80819
